"llid","shape_class","shape_offset"
6500,"concave",19
6513,"concave",2
6551,"concave",12.4444444444444
6578,"convex",-20
6582,"concave",22.8571428571429
6599,"convex",-1
6614,"convex",-1
6624,"convex",-3
6628,"convex",-12
6684,"convex",-41.6666666666667
6730,"convex",-13.6923076923077
6733,"concave",16
6767,"concave",2
6775,"neither",0
6809,"convex",-13
6817,"convex",-35
6841,"convex",-8
6849,"convex",-32
6855,"concave",16
6902,"convex",-11
7088,"convex",-1.5555555555556
7096,"concave",29
7102,"concave",16.4444444444444
7122,"convex",-12
7138,"convex",-37.5555555555556
7179,"convex",-11.5454545454545
7180,"concave",1
7195,"convex",-26
7221,"concave",14.4444444444444
7284,"convex",-19
7324,"convex",-20
7329,"concave",10
7340,"concave",17
7412,"convex",-6
7429,"convex",-21
7435,"concave",18.4444444444444
7465,"convex",-40.6190476190476
7466,"convex",-30
7468,"convex",-23.3809523809524
7471,"convex",-55.4173228346457
7472,"convex",-50.2820512820513
7473,"concave",32.4545454545455
7474,"convex",-39.1136363636364
7475,"convex",-39.5116279069767
7476,"convex",-47.8461538461539
7477,"convex",-33
7478,"convex",-24.4883720930233
7479,"convex",-24
7481,"concave",6.63157894736845
7483,"convex",-22.8888888888889
7485,"convex",-12
7486,"convex",-23.6315789473684
7487,"convex",-2.82608695652175
7488,"convex",-26.219512195122
7489,"convex",-55.3191489361702
7490,"convex",-51.2244897959184
7491,"convex",-29.9106145251396
7492,"convex",-24.219512195122
7493,"convex",-21.6190476190476
7494,"convex",-14
7495,"convex",-5.3150684931507
7497,"convex",-53.1428571428571
7498,"convex",-18.0588235294118
7499,"convex",-21.125
7501,"convex",-3.93617021276595
7502,"convex",-41.8540145985401
7503,"convex",-40
7504,"convex",-36.223880597015
7507,"convex",-38.4590163934426
7508,"convex",-23.6486486486487
7509,"convex",-36.5
7511,"convex",-40
7512,"convex",-18.8979591836735
7513,"convex",-3.55555555555555
7515,"convex",-35.1538461538462
7516,"convex",-23
7517,"concave",12.5555555555556
7518,"convex",-48.3333333333333
7519,"convex",-15.2054794520548
7520,"convex",-32.8571428571428
7521,"convex",-18.4242424242424
7522,"convex",-22.2522522522522
7523,"convex",-17
7524,"convex",-21.7857142857143
7525,"convex",-21
7526,"convex",-32.8214285714286
7528,"convex",-48
7529,"convex",-32.3809523809524
7530,"convex",-47.8260869565217
7531,"convex",-31.219512195122
7532,"convex",-39
7533,"convex",-34.5
7534,"concave",6.5151515151515
7535,"convex",-58.2173913043478
7536,"convex",-28.9803921568627
7538,"convex",-10.0983606557377
7548,"convex",-42
7549,"convex",-2.38709677419349
7550,"concave",19.8518518518518
7552,"convex",-62.1621621621622
7555,"convex",-25.6666666666667
7556,"convex",-16.6666666666667
7557,"convex",-33.9411764705882
7558,"convex",-37.8461538461539
7559,"convex",-8
7560,"convex",-36.3513513513514
7561,"convex",-21.3513513513514
7562,"convex",-44.1428571428572
7563,"convex",-30.2727272727273
7564,"convex",-29.6486486486487
7565,"convex",-13.5873015873016
7567,"convex",-8
7568,"convex",-22
7569,"convex",-22.8636363636364
7570,"convex",-33.1538461538462
7571,"concave",33.3333333333333
7572,"convex",-35.4782608695652
7573,"convex",-20.8260869565217
7574,"convex",-27
7576,"convex",-36
7577,"convex",-14
7578,"convex",-15
7579,"convex",-32.1428571428571
7580,"convex",-38
7581,"convex",-7
7582,"convex",-40.0588235294118
7585,"convex",-50.288770053476
7587,"convex",-17.6190476190476
7588,"convex",-10
7600,"convex",-29.536231884058
7601,"convex",-32.0229885057471
7603,"convex",-56.1428571428571
7604,"convex",-40
7605,"convex",-37.4444444444444
7606,"convex",-45.8771929824561
7607,"convex",-27.6666666666667
7608,"convex",-25.6315789473684
7609,"convex",-45.8461538461539
7610,"convex",-42.4935064935065
7611,"convex",-14.5151515151515
7613,"convex",-44.5116279069767
7614,"convex",-36
7615,"convex",-27.1666666666667
7616,"convex",-43.125
7617,"convex",-19.0204081632653
7618,"convex",-49.7936507936508
7619,"convex",-45.8260869565217
7620,"neither",0
7621,"convex",-31.0588235294118
7622,"convex",-25.9090909090909
7623,"convex",-13.8138528138528
7624,"convex",-28.1666666666667
7625,"convex",-55.7407407407407
7627,"convex",-9.14814814814815
7628,"convex",-20.4788732394367
7629,"convex",-20
7631,"convex",-69.4545454545455
7632,"convex",-46.3513513513514
7633,"convex",-40
7634,"convex",-55.7567567567568
7637,"convex",-6.82608695652175
7638,"convex",-24.4545454545455
7639,"convex",-18.3684210526315
7640,"convex",-25.0204081632653
7641,"convex",-56.1428571428572
7642,"convex",-9.9803921568627
7643,"convex",-7.3793103448276
7644,"convex",-14.7241379310344
7649,"convex",-5
7650,"convex",-16.7179487179487
7652,"convex",-9.780487804878
7653,"convex",-25.8571428571428
7654,"convex",-39.4444444444444
7655,"convex",-42.8275862068966
7656,"convex",-39.0370370370371
7657,"convex",-59.0769230769231
7658,"convex",-34.5454545454545
7659,"concave",33.3333333333333
7660,"concave",9.5151515151515
7662,"convex",-24.1538461538462
7663,"convex",-2.8518518518519
7664,"convex",-33.3859649122807
7665,"convex",-25.1666666666667
7666,"convex",-46.34375
7667,"concave",24
7668,"convex",-51.0952380952381
7669,"convex",-27
7670,"convex",-29.7179487179488
7671,"convex",-10
7672,"convex",-16.875
7673,"convex",-12.0588235294118
7674,"convex",-40
7675,"convex",-22.936170212766
7676,"convex",-4.7857142857143
7678,"convex",-3.8085106382979
7679,"concave",28.5555555555556
7681,"convex",-32.1724137931034
7682,"convex",-27.7241379310345
7684,"convex",-25.1538461538462
7685,"convex",-30.140350877193
7686,"neither",0
7687,"convex",-18.7936507936508
7688,"convex",-29.3809523809524
7690,"convex",-34.1627906976744
7691,"convex",-23
7692,"convex",-46.9055118110237
7696,"convex",-46
7698,"convex",-36
7699,"convex",-26.9803921568627
7700,"convex",-20.875
7701,"convex",-15.4615384615385
7702,"neither",0
7704,"convex",-16
7705,"convex",-2
7707,"convex",-40.1428571428572
7709,"convex",-44.1095890410959
7710,"convex",-22.3859649122807
7711,"convex",-39.7319587628866
7712,"convex",-30.7368421052632
7713,"convex",-16.6190476190476
7716,"convex",-44.8139534883721
7717,"convex",-34.6315789473684
7718,"convex",-67
7719,"convex",-21.595744680851
7720,"convex",-19.0566037735849
7721,"convex",-1
7723,"convex",-44.5454545454545
7724,"convex",-3.6428571428571
7725,"convex",-62.855421686747
7726,"convex",-64.9064748201439
7727,"convex",-39.7377049180328
7728,"convex",-27.6024096385542
7729,"convex",-23.8571428571428
7730,"convex",-36.6129032258064
7731,"convex",-6.1538461538462
7732,"convex",-22.9803921568627
7734,"convex",-10
7735,"convex",-7.6315789473684
7736,"convex",-26.0566037735849
7737,"convex",-22.5714285714286
7738,"convex",-10.8461538461539
7739,"convex",-23.4505494505494
7740,"convex",-9
7741,"convex",-32.1428571428572
7742,"convex",-32.054794520548
7743,"convex",-9.063829787234
7744,"convex",-52.4905660377359
7745,"convex",-35.7037037037037
7746,"convex",-39
7747,"convex",-54.8947368421052
7749,"convex",-16.6190476190476
7750,"convex",-19.1176470588235
7751,"convex",-38.5555555555556
7752,"convex",-22.6578947368421
7753,"convex",-16.6521739130435
7755,"convex",-15.7246376811595
7756,"concave",10
7757,"convex",-32.8169014084507
7758,"convex",-8
7759,"convex",-11.780487804878
7760,"convex",-19
7761,"convex",-7.55555555555555
7763,"convex",-38.054054054054
7764,"convex",-48.9803921568627
7765,"convex",-12.1739130434783
7767,"convex",-48
7768,"convex",-35.8571428571428
7769,"convex",-48.5757575757576
7770,"convex",-14.7272727272727
7772,"convex",-18.6486486486487
7774,"convex",-14.3962264150943
7775,"convex",-27.6190476190476
7776,"convex",-27.1538461538462
7777,"concave",1.9411764705882
7779,"convex",-22.1428571428572
7780,"convex",-28.3103448275862
7781,"convex",-37.1481481481482
7783,"convex",-35.8823529411765
7784,"convex",-26.6585365853659
7786,"convex",-36.7179487179488
7797,"convex",-35.8313253012048
7798,"convex",-43.9473684210526
7799,"convex",-12.1739130434783
7800,"convex",-32.3859649122807
7801,"convex",-30.3333333333333
7802,"convex",-34.3333333333333
7803,"convex",-40.5555555555556
7808,"convex",-26.1481481481482
7809,"concave",27.0588235294118
7810,"convex",-57.280701754386
7811,"convex",-59.5263157894737
7812,"convex",-13
7815,"convex",-6.1538461538462
7817,"convex",-44.2388059701493
7819,"convex",-43
7820,"convex",-32.7948717948718
7822,"convex",-5.66666666666665
7823,"convex",-32
7825,"convex",-29.4303797468355
7827,"convex",-55.25
7828,"convex",-20.3150684931507
7829,"convex",-29.1428571428572
7834,"convex",-47.1746031746032
7835,"convex",-28.2758620689655
7836,"convex",-26.0588235294118
7838,"convex",-8.1538461538462
7839,"convex",-41.6190476190476
7840,"convex",-33.2758620689655
7842,"convex",-6.85714285714285
7843,"convex",-16.9803921568627
7844,"convex",-4.36842105263155
7845,"convex",-18.6111111111111
7846,"concave",3.14285714285715
7847,"convex",-20.6190476190476
7848,"convex",-22
7850,"convex",-46
7851,"convex",-29.9411764705882
7852,"convex",-48.2388059701493
7853,"concave",18.5555555555556
7854,"convex",-26.6486486486487
7855,"convex",-30.0980392156863
7856,"convex",-49.3859649122807
7857,"convex",-48.781512605042
7858,"convex",-5.55555555555555
7859,"convex",-23.0791366906474
7860,"convex",-58.6868686868687
7861,"convex",-17.2758620689655
7862,"convex",-38.8591549295775
7865,"convex",-36.1481481481482
7866,"convex",-55.8627450980392
7867,"convex",-22.936170212766
7868,"convex",-27
7869,"convex",-38.5714285714286
7870,"convex",-14.6666666666667
7871,"convex",-38.3333333333333
7873,"concave",31.1428571428572
7874,"concave",2.6363636363636
7876,"convex",-45.936170212766
7877,"convex",-36.5555555555556
7879,"concave",4.5384615384615
7881,"convex",-39.8571428571429
7882,"convex",-29
7883,"convex",-37.6849315068494
7884,"convex",-56.974358974359
7886,"convex",-49.6231884057971
7887,"convex",-32
7888,"convex",-35
7890,"convex",-43.3414634146341
7891,"concave",2.85185185185185
7892,"convex",-34.2537313432835
7895,"convex",-23.112676056338
7897,"convex",-27.4715447154472
7898,"convex",-26.8518518518519
7899,"convex",-54.7701149425287
7900,"convex",-55.043956043956
7901,"convex",-41.25
7902,"convex",-10
7903,"convex",-13.6190476190476
7904,"convex",-38.4303797468355
7905,"convex",-5.859649122807
7907,"convex",-30.2727272727273
7908,"convex",-49.3333333333333
7909,"convex",-20.3809523809524
7910,"convex",-41.1223021582734
7911,"convex",-38.8947368421052
7912,"convex",-36
7913,"convex",-4.45454545454545
7914,"convex",-52.375
7916,"convex",-34.8461538461539
7917,"convex",-44.5555555555556
7918,"convex",-17.4444444444444
7919,"convex",-28.4615384615385
7920,"convex",-15.1012658227848
7921,"convex",-4.57142857142856
7924,"convex",-8.2307692307692
7925,"convex",-8.45454545454545
7926,"convex",-27.8072289156626
7927,"convex",-36.4883720930233
7928,"convex",-28.072625698324
7929,"convex",-35.7042253521127
7930,"convex",-22.5454545454545
7931,"convex",-19.6190476190476
7932,"convex",-27.2962962962963
7933,"convex",-16
7934,"convex",-20.6190476190476
7935,"convex",-50
7936,"convex",-6.85714285714285
7937,"convex",-32.4883720930233
7938,"convex",-4.6486486486487
7939,"concave",0.142857142857153
7940,"convex",-22.6666666666667
7941,"convex",-23.4545454545455
7942,"concave",4.14285714285715
7943,"convex",-40.1111111111111
7944,"convex",-29.2857142857143
7945,"convex",-39.2372881355932
7946,"convex",-19.3684210526315
7947,"convex",-20.3684210526316
7948,"convex",-46.7567567567568
7949,"convex",-19.1481481481482
7950,"convex",-33.7037037037037
7951,"convex",-32.8571428571429
7953,"convex",-44.5
7954,"convex",-25.2758620689655
7955,"convex",-39.4444444444444
7956,"convex",-34.0566037735849
7959,"concave",15.5
7972,"convex",-43.9019607843137
7973,"convex",-41.7169811320755
7974,"convex",-12.780487804878
7975,"convex",-15.1558441558442
7976,"convex",-16.4615384615385
7977,"convex",-19.1052631578947
7978,"convex",-47.6923076923077
7979,"convex",-45.3870967741935
7980,"convex",-22.0588235294118
7981,"convex",-49.9047619047619
7983,"convex",-10.2857142857142
7984,"convex",-11.6666666666667
7985,"convex",-33.3513513513514
7986,"convex",-11.8571428571428
7987,"convex",-25.8387096774193
7988,"concave",1.33333333333335
7989,"convex",-26.063829787234
7990,"convex",-34.5555555555556
7991,"convex",-40.5454545454545
7992,"concave",9.54545454545455
7993,"convex",-25.1627906976744
7994,"convex",-6
7995,"convex",-36.5555555555556
7996,"convex",-4.84615384615385
7997,"convex",-8.66666666666665
7998,"convex",-20.0588235294118
7999,"convex",-39.2820512820513
8000,"convex",-50.3333333333333
8001,"convex",-54.5731707317074
8002,"convex",-28.8260869565217
8003,"convex",-40
8004,"convex",-33.2727272727273
8006,"convex",-1.4782608695652
8007,"concave",11
8008,"convex",-34.1764705882353
8009,"convex",-56.2233009708738
8010,"convex",-9
8012,"convex",-47.1401869158879
8013,"convex",-42
8016,"convex",-33.0682414698163
8017,"convex",-26
8018,"concave",7.33333333333335
8019,"convex",-31.2372881355932
8020,"concave",8.5555555555556
8022,"convex",-7.6190476190476
8024,"convex",-29.1111111111111
8025,"convex",-37.9591836734694
8026,"convex",-35.0869565217391
8027,"convex",-24.2758620689655
8028,"convex",-45.7272727272727
8029,"convex",-26.0612244897959
8030,"convex",-6.4705882352941
8031,"convex",-23.5151515151515
8032,"convex",-36
8033,"convex",-55.7377049180328
8034,"convex",-46.3513513513514
8035,"convex",-8.55555555555555
8036,"convex",-23
8037,"concave",0.731343283582099
8038,"convex",-37.4444444444444
8039,"concave",2.9411764705882
8040,"convex",-29.1111111111111
8042,"convex",-15.3150684931507
8043,"convex",-39.9322033898305
8044,"convex",-24.5238095238095
8045,"convex",-30.4285714285714
8046,"convex",-26.1803278688525
8047,"convex",-45.0519480519481
8048,"convex",-20
8050,"convex",-25
8052,"concave",25.9411764705882
8053,"convex",-16.7272727272727
8054,"convex",-50.6315789473684
8055,"convex",-20.875
8056,"convex",-31.3513513513514
8059,"convex",-10.1481481481482
8064,"convex",-13.0204081632653
8066,"convex",-17.3684210526315
8067,"convex",-27.5151515151515
8069,"convex",-9.36842105263155
8070,"convex",-13.6190476190476
8071,"convex",-16.6190476190476
8072,"convex",-17.2222222222222
8074,"convex",-21.804347826087
8075,"convex",-17.4285714285714
8076,"concave",3.9295774647887
8084,"convex",-56.3333333333333
8088,"convex",-23.945945945946
8091,"convex",-46.1818181818182
8095,"convex",-33.5151515151515
8101,"neither",0
8102,"convex",-23.6666666666667
8106,"convex",-26
8108,"convex",-6.1538461538462
8112,"convex",-9.6190476190476
8115,"convex",-30.8196721311476
8117,"convex",-32.4545454545455
8127,"convex",-22
8128,"convex",-8.2962962962963
8129,"convex",-33.936170212766
8130,"convex",-37.8518518518519
8131,"concave",5.5555555555556
8133,"convex",-26.1538461538462
8134,"convex",-12.8260869565217
8135,"convex",-7.4102564102564
8136,"convex",-42
8137,"convex",-33.8888888888889
8138,"convex",-45.2592592592593
8139,"convex",-37
8140,"convex",-28.5365853658537
8141,"convex",-18.4545454545455
8142,"convex",-35.1481481481482
8143,"convex",-68.7068965517242
8144,"convex",-12.5454545454545
8145,"convex",-18.6111111111111
8146,"concave",1.9411764705882
8147,"concave",5.33333333333335
8148,"convex",-38.7567567567568
8149,"convex",-47.1428571428572
8150,"convex",-1.39393939393941
8151,"convex",-10
8152,"convex",-40.5
8153,"convex",-39.2631578947368
8154,"convex",-23.2962962962963
8155,"convex",-25.6190476190476
8156,"convex",-45.3333333333333
8157,"convex",-12.3768115942029
8158,"convex",-17.578947368421
8159,"concave",16.9411764705882
8160,"convex",-32.4848484848485
8161,"convex",-46.1538461538462
8162,"convex",-15.2758620689655
8163,"convex",-51.1739130434783
8164,"convex",-29
8165,"convex",-14.1052631578947
8166,"convex",-51.1428571428571
8167,"convex",-7.125
8168,"convex",-27.9411764705882
8169,"convex",-32.3398058252427
8170,"convex",-23.219512195122
8171,"convex",-35.1304347826087
8172,"convex",-1.4782608695652
8173,"convex",-24.4444444444444
8174,"convex",-42.0246913580247
8175,"convex",-40
8176,"convex",-46
8177,"convex",-15.219512195122
8178,"concave",2.33333333333335
8179,"convex",-5.83333333333335
8180,"concave",15.5555555555556
8181,"convex",-2.0204081632653
8182,"concave",1.28205128205125
8183,"convex",-68.4656488549618
8184,"convex",-36
8185,"convex",-12.4545454545455
8186,"convex",-25.7567567567568
8187,"convex",-23.3478260869565
8188,"convex",-41.7567567567568
8189,"convex",-34.2739726027397
8190,"convex",-8.9387755102041
8191,"convex",-49.2352941176471
8192,"convex",-13
8193,"convex",-2.83720930232555
8194,"convex",-55.9230769230769
8195,"convex",-5.45454545454545
8196,"convex",-46.6291390728477
8197,"convex",-41.7315436241611
8201,"convex",-47.0983606557377
8202,"convex",-30.7179487179488
8203,"convex",-20
8204,"convex",-44.6037735849057
8205,"convex",-26.9795918367347
8206,"convex",-40.219512195122
8207,"convex",-17.2758620689655
8208,"convex",-38.6486486486487
8209,"convex",-48.8461538461539
8210,"convex",-14.4848484848485
8211,"convex",-17.8461538461539
8212,"convex",-61.1818181818182
8213,"convex",-16.2352941176471
8214,"convex",-18.5238095238095
8215,"convex",-0.351351351351354
8216,"convex",-10.2884615384615
8217,"convex",-19.808988764045
8218,"convex",-27.4252873563218
8219,"convex",-6.8095238095238
8220,"convex",-23.3684210526315
8221,"convex",-13.6666666666667
8222,"convex",-7.66666666666665
8223,"convex",-18.780487804878
8224,"convex",-23.8181818181818
8225,"concave",0.219512195122
8226,"convex",-30
8227,"convex",-25.1052631578947
8228,"convex",-20.0588235294118
8229,"convex",-49.9423076923077
8232,"convex",-35.1904761904761
8233,"convex",-12.6190476190476
8234,"convex",-21.219512195122
8235,"convex",-18.9019607843137
8236,"convex",-53.974358974359
8237,"convex",-26.054054054054
8239,"convex",-34.5714285714286
8241,"convex",-28.3401360544218
8242,"convex",-52.0247933884298
8243,"convex",-54.8947368421053
8245,"convex",-2.6486486486487
8247,"convex",-36.2857142857142
8248,"convex",-35.8260869565217
8249,"convex",-26.921568627451
8250,"convex",-38.3191489361702
8251,"convex",-20.3684210526315
8252,"convex",-14.4883720930233
8253,"convex",-45.1020408163265
8254,"convex",-43.4545454545455
8265,"convex",-43.125
8295,"convex",-43.2
8296,"convex",-24.8771929824561
8297,"convex",-2.85714285714285
8298,"convex",-27.1428571428571
8299,"convex",-42.1481481481482
8301,"convex",-18.9433962264151
8302,"convex",-51.3333333333333
8303,"convex",-46.2631578947368
8313,"convex",-52.3170731707317
8314,"convex",-31.6576576576577
8315,"concave",5.8139534883721
8317,"convex",-31.0204081632653
8319,"convex",-36.4074074074074
8321,"convex",-21.2758620689655
8323,"convex",-16.3333333333333
8324,"convex",-51.25
8325,"convex",-12.8979591836735
8327,"convex",-15.4502617801047
8328,"convex",-35.0588235294118
8329,"convex",-23.6666666666667
8330,"convex",-39.0612244897959
8331,"convex",-43.219512195122
8332,"convex",-17.0909090909091
8337,"concave",15.1428571428572
8338,"convex",-10.1538461538462
8339,"convex",-37.9615384615385
8340,"convex",-65.6056338028169
8341,"convex",-42.6129032258064
8342,"convex",-29.0204081632653
8344,"convex",-45.5217391304348
8346,"convex",-25.1428571428572
8347,"convex",-25.1481481481482
8348,"convex",-15
8349,"convex",-40
8350,"convex",-0.66666666666665
8351,"convex",-29.3870967741935
8352,"convex",-6.38095238095235
8355,"convex",-38
8357,"convex",-37.9411764705882
8358,"convex",-16.6190476190476
8359,"convex",-47.1836734693878
8360,"convex",-34.1549295774648
8361,"convex",-40
8362,"concave",3.9090909090909
8363,"convex",-13.4444444444444
8364,"convex",-5.8518518518519
8366,"convex",-11.0196078431373
8367,"convex",-7.0588235294118
8368,"convex",-13
8370,"convex",-28.1538461538462
8371,"convex",-49.6315789473684
8372,"concave",1.05882352941175
8375,"convex",-28.0204081632653
8376,"convex",-18.2258064516129
8378,"convex",-42.6899224806201
8379,"convex",-48.0361445783132
8380,"convex",-41.8461538461539
8381,"convex",-31.9411764705882
8382,"convex",-26.5151515151515
8383,"concave",1.4285714285714
8384,"convex",-34.8072289156626
8387,"concave",11.9411764705882
8388,"convex",-27.6483516483516
8389,"convex",-34
8391,"convex",-32.3636363636363
8394,"convex",-6.45454545454545
8395,"convex",-18.5753424657534
8396,"convex",-40.8518518518519
8397,"convex",-45.0645161290323
8401,"convex",-1.2758620689655
8402,"convex",-24.2753623188406
8403,"convex",-14.1764705882353
8404,"concave",8.17391304347825
8405,"convex",-27.3333333333333
8406,"convex",-49
8407,"convex",-23.4285714285714
8408,"convex",-35.5454545454545
8409,"convex",-16.780487804878
8411,"convex",-48.25
8412,"convex",-19.1052631578947
8413,"convex",-47.8181818181819
8414,"convex",-8.14814814814815
8415,"convex",-24.1481481481482
8416,"convex",-11.7142857142857
8417,"convex",-41.5151515151515
8419,"convex",-33.3333333333333
8420,"convex",-26.054794520548
8421,"convex",-24.8461538461539
8422,"convex",-27
8423,"convex",-49.7021276595745
8424,"convex",-3.85714285714285
8425,"convex",-21.8461538461539
8426,"convex",-17.780487804878
8427,"convex",-6.1052631578947
8428,"convex",-62.3529411764706
8429,"convex",-29.7857142857143
8430,"convex",-47.1739130434783
8431,"convex",-18.4950495049505
8432,"convex",-55.5238095238095
8433,"convex",-27.7241379310345
8434,"convex",-15.4444444444444
8435,"convex",-35.7777777777778
8436,"convex",-45.4468085106383
8437,"convex",-59.655737704918
8438,"convex",-50.6017699115044
8439,"convex",-20.8275862068966
8440,"convex",-2.7936507936508
8441,"convex",-25.4782608695652
8442,"convex",-21.1481481481482
8443,"convex",-27.6271186440678
8446,"convex",-38.5454545454545
8447,"convex",-40.5555555555556
8448,"convex",-14.1538461538462
8449,"convex",-14.4545454545455
8450,"convex",-20
8451,"convex",-22.3809523809524
8452,"convex",-24.5154639175258
8454,"convex",-9.82608695652175
8456,"convex",-25.780487804878
8457,"convex",-39
8458,"concave",6.3809523809524
8459,"convex",-55.7567567567568
8460,"convex",-8.4444444444444
8461,"convex",-48.1914893617021
8462,"convex",-28.4590163934426
8463,"convex",-32.2820512820513
8464,"convex",-29
8465,"convex",-23.1538461538462
8466,"convex",-2.1764705882353
8467,"concave",9.6363636363636
8468,"convex",-39.0408163265306
8469,"convex",-43.2727272727273
8470,"convex",-23.7179487179488
8471,"convex",-47.7241379310344
8472,"convex",-39.0196078431373
8473,"convex",-36.2857142857143
8474,"convex",-49.9295774647887
8475,"convex",-24.4090909090909
8476,"convex",-28
8477,"convex",-28.8518518518519
8478,"convex",-47.6486486486487
8479,"convex",-38
8480,"concave",27.9411764705882
8481,"convex",-9.93617021276595
8482,"convex",-45.9295774647887
8483,"convex",-30.219512195122
8484,"convex",-3
8485,"convex",-53.4074074074074
8486,"convex",-58.1836734693878
8488,"convex",-1.9387755102041
8489,"convex",-28.8461538461539
8490,"convex",-32.3846153846154
8491,"convex",-14.945945945946
8492,"convex",-22.7777777777778
8493,"convex",-38.1914893617021
8494,"convex",-47.6585365853659
8495,"convex",-31.8461538461539
8496,"convex",-27
8497,"convex",-12
8498,"convex",-17.1739130434783
8499,"convex",-8
8500,"convex",-43.945205479452
8501,"convex",-18
8502,"convex",-20.8275862068966
8503,"convex",-23.9795918367347
8504,"concave",2
8505,"convex",-39.5555555555556
8506,"convex",-53.9047619047619
8508,"convex",-51.8461538461539
8509,"convex",-45.5454545454545
8511,"convex",-52.5555555555556
8512,"convex",-26
8513,"convex",-17.5714285714286
8514,"convex",-33.695652173913
8515,"convex",-40
8516,"convex",-2.82758620689656
8517,"convex",-36.125
8518,"convex",-25.3421052631579
8519,"convex",-21.8888888888889
8520,"neither",0
8521,"convex",-11
8524,"concave",11.3333333333333
8525,"convex",-48.8235294117647
8526,"convex",-26.3010752688173
8527,"convex",-40
8550,"convex",-6.81967213114756
8588,"concave",3.4545454545455
8803,"concave",9.8571428571429
8903,"convex",-3.0204081632653
9261,"convex",-1.6315789473684
9419,"convex",-8
9429,"convex",-6
9463,"concave",13
9466,"concave",37.6666666666667
9476,"convex",-18.9411764705882
9481,"convex",-17.8571428571428
9486,"neither",0
9499,"neither",0
9504,"convex",-10
9505,"convex",-40
9506,"convex",-24.8571428571428
9643,"convex",-29.7042253521127
9911,"convex",-8.2820512820513
9912,"convex",-42.9433962264151
9914,"convex",-9.2820512820513
9933,"convex",-19.8461538461539
9953,"convex",-29.9411764705882
9954,"convex",-23.8771929824562
10114,"convex",-10
10116,"convex",-5.6190476190476
10127,"convex",-33.4444444444444
10134,"convex",-22.3333333333333
10135,"convex",-10
10137,"convex",-15.9411764705882
10157,"convex",-27
10177,"convex",-20.1739130434783
10367,"concave",2.08333333333335
10416,"convex",-32.063829787234
10674,"convex",-24.7692307692307
10759,"convex",-7.72413793103445
10778,"concave",24
10881,"convex",-38.9411764705882
10902,"concave",13
11041,"convex",-49.3809523809524
11153,"convex",-15
11156,"convex",-43.8235294117647
11158,"convex",-31.25
11160,"concave",1.6363636363636
11162,"convex",-40
11163,"convex",-57.1428571428571
11164,"convex",-21.7407407407407
11168,"convex",-7.3636363636364
11172,"convex",-25.0869565217391
11222,"concave",12
11360,"convex",-31.7042253521127
11405,"concave",3
11445,"convex",-10
11502,"concave",13.4827586206897
11689,"convex",-13.2820512820513
11730,"concave",9.7179487179487
12037,"convex",-43.381679389313
12160,"concave",1.3809523809524
12167,"concave",39.5555555555556
12173,"convex",-0.571428571428598
12175,"convex",-40
12180,"convex",-46.9047619047619
12181,"convex",-19.8461538461539
12189,"convex",-40
12200,"convex",-16
12204,"convex",-12.875
12396,"convex",-30.6666666666667
12398,"convex",-14.7042253521127
12467,"convex",-20
12485,"convex",-24.3513513513513
12495,"convex",-9
12521,"convex",-2.3793103448276
12791,"convex",-16.8196721311476
13058,"concave",6.61904761904765
13191,"convex",-39.6511627906977
13216,"convex",-23.8301886792453
13231,"convex",-13
13258,"convex",-30.7647058823529
13270,"concave",7
13415,"convex",-16.6493506493507
13724,"convex",-8.8518518518519
13785,"convex",-22.8461538461539
13786,"convex",-48.3333333333333
13788,"convex",-14.3448275862069
13859,"convex",-22.7042253521127
14063,"convex",-1.3333333333333
14066,"convex",-20.7936507936508
14073,"convex",-46.375939849624
14206,"neither",0
14210,"convex",-10
14232,"convex",-38
14255,"convex",-6.8387096774194
14272,"convex",-12.7272727272727
14275,"convex",-4.5294117647059
14277,"convex",-1.25
14534,"convex",-11
14549,"convex",-13.2857142857143
14794,"convex",-30.9803921568627
14882,"convex",-17.1428571428571
14889,"concave",11.0588235294118
14958,"concave",27
15106,"concave",15.4545454545455
15241,"convex",-42.2857142857143
15243,"convex",-55.5555555555556
15248,"convex",-25.1428571428571
15253,"convex",-44.3220338983051
15428,"concave",3.29729729729735
15455,"convex",-1
15493,"convex",-8
15780,"convex",-28.8518518518519
15809,"convex",-19.2820512820513
15823,"concave",7
15849,"concave",43.6666666666667
15860,"convex",-45.4424778761062
15884,"concave",19.3684210526316
16106,"convex",-3.3333333333333
16177,"convex",-16.6666666666667
16230,"convex",-14.1764705882353
16231,"convex",-35.6153846153846
16233,"convex",-9.0588235294118
16234,"convex",-7.6190476190476
16251,"convex",-16
16257,"convex",-4.66666666666665
16260,"convex",-46.6666666666667
16368,"concave",25
16479,"convex",-2
16535,"convex",-11
16783,"concave",7.6666666666667
16819,"convex",-1.6315789473684
16834,"convex",-37.5555555555556
16850,"convex",-25.8518518518519
16876,"concave",18.8571428571429
16911,"convex",-27.5151515151515
17123,"concave",1.3333333333333
17170,"concave",15.0196078431373
17273,"convex",-10
17280,"convex",-40
17282,"convex",-10
17284,"convex",-26.2758620689655
17285,"convex",-37.6315789473684
17302,"convex",-12.1428571428571
17304,"convex",-23
17307,"convex",-30.2758620689655
17328,"convex",-3.9795918367347
17366,"convex",-17
17527,"convex",-13
17838,"convex",-44.1627906976744
17846,"concave",12.6190476190476
