"lagoslakeid","lake_maxdepth_m","maxdepth_true_true","maxdepth_true_false","maxdepth_false_true","maxdepth_false_false","inlake_slope","slope_mean","dist_deepest","dist_viscenter","reservoir_class","shape_class","lake_perimeter_m","lake_islandarea_ha","lake_elevation_m","lake_waterarea_ha","lake_shorelinedevfactor","ws_lake_arearatio","hu4_zoneid"
"37261",2,3.72817102287382,2.62666773555375,14.822923791519,10.4434306878289,0.0252845652080905,0.1044224432771,147.448492477177,153.986674380401,"NL","convex",2559.5,0,549.1,19.334,1.642,13.768,"hu4_4"
"37484",15.2392563242914,43.4124276787389,26.510592015401,4.78363818303444,2.92121604343792,0.512917189998268,0.0586171722452679,84.6382779233534,88.2941950736623,"NL","convex",1629.1,0,366,9.581,1.485,4.09,"hu4_24"
"37848",9.50624847412109,16.1571132517134,13.2554886882719,2.66492021028947,2.18633236966964,0.105828713671381,0.0179610551189936,152.672301223318,180.881111451541,"NL","concave",1816.5,0,395.8,18.979,1.176,49.02,"hu4_25"
"38307",2,2.72420793051406,1.43426142056387,4.85787562364605,2.55761078838737,0.0484682014517383,0.0897477797193385,56.2060866489271,60.4883840086571,"NL","convex",787.5,0.138,442.7,4.223,1.081,15.08,"hu4_1"
"38312",8.22959995269775,2.0202446342222,1.91757400243768,12.1085700499313,11.493201734642,0.0368096865977496,0.22941243012548,54.8835054288594,88.8081309011703,"Res","convex",2895.9,0,300.7,17.892,1.931,23.257,"hu4_2"
"38328",6,9.17837849937564,7.27450152461539,16.9383983520816,13.4248554518799,0.0878070422878506,0.168446042457694,104.528956450747,127.510260346122,"NL","convex",2388.3,0,52.2,17.317,1.619,15.98,"hu4_3"
"38330",5.18160009384155,3.74712791289343,2.44454622730793,16.656704855476,10.8664785297906,0.0414251728394482,0.191444832667706,90.455335634113,97.5131072028131,"NL","convex",889.2,0,21.5,5.039,1.117,12.41,"hu4_3"
"39384",2,5.18731411190317,3.34250437441293,1.81020896482875,1.16642857035733,0.0463639665884449,0.0166334436417695,111.882448668574,113.976509122092,"NL","convex",1434.2,0,389.4,8.967,1.351,20.631,"hu4_1"
"39407",13.1063995361328,8.49412249007581,7.13547408135561,0.155050971443687,0.130250321833488,0.148276207860911,0.00261119367331392,57.2858087795423,83.8100259517812,"NL","convex",857.4,0,146.5,4.579,1.13,72.334,"hu4_3"
"39452",13.7153306918622,57.1070940830206,63.3014723731829,8.80226523390108,9.75704259640987,0.447060668672154,0.0715118888304513,127.739025337743,201.446078158454,"NL","convex",1711.2,0,13.3,22.168,1.025,2.163,"hu4_10"
"39698",4.57177689728741,15.6937219845458,10.463616881668,7.57579115791267,5.05107560398905,0.108723441274069,0.054417847958449,144.34533896867,144.367117438781,"NL","convex",1756.2,0,202.9,14.746,1.29,61.72,"hu4_30"
"40447",8,12.6801349800585,9.25754336217761,12.23767205148,8.93450896594176,0.140060028383429,0.140478138131971,90.5335742567847,106.430757041422,"NL","convex",1205.3,0,365.6,7.031,1.282,35.234,"hu4_2"
"40454",2.13359999656677,3.71131120312227,4.8121552554402,0.0250107543183604,0.0324294100517274,0.0750001960590347,0.000320258238896341,49.4840200177743,103.995442704855,"NL","convex",1369.3,0.354,306.7,11.13,1.158,4.784,"hu4_2"
"40465",5,8.79763694504434,6.45567551438655,1.93673868489202,1.42117213791886,0.0491126079928111,0.0110468310476052,179.131944007781,188.674126266366,"NL","convex",1634.8,0,110.2,16.503,1.135,34.916,"hu4_3"
"41552",6.70559978485107,10.7226039814174,11.8887642359038,1.7054906718054,1.89097504102238,0.150302075429787,0.0246753083773511,71.3403587459205,122.794204486919,"NL","convex",1557.9,0,116.6,11.668,1.287,4.095,"hu4_3"
"41897",3.04785126485827,10.6111321802715,6.56127770953071,9.5843133860772,5.92635552105769,0.101792074182069,0.0954846611278562,104.24320621753,104.367643916996,"NL","convex",3171.6,0,385.5,16.296,2.216,8.771,"hu4_31"
"42208",6.60945558547974,1.25757193716511,1.13045566214079,0.0310963451317839,0.0279531042218971,0.00799596455559074,0,157.275826877674,201.173557582339,"NL","concave",1971,0,514.1,22.501,1.172,2.727,"hu4_53"
"42620",9,13.7587191365814,12.0315513564533,12.7586428959267,11.1570172860678,0.0789300373773658,0.0759712606344048,174.315375917038,215.086261996117,"NL","convex",2318.2,0,453.8,21.964,1.395,65.982,"hu4_4"
"43655",10.0584001541138,14.9986317398668,24.2540691256665,1.19741362838798,1.93632015364057,0.133876607580989,0.0109180046576596,112.033252193019,251.248776402996,"NL","convex",2600.2,0,383,33.939,1.259,18.908,"hu4_4"
"44678",7,10.2567863085161,7.81002358879098,1.56488447212021,1.19158031310879,0.0190731830339875,0.0028228728279589,537.759549113488,538.579952828371,"NL","convex",8549,0,274.7,280.923,1.439,76.163,"hu4_1"
"45227",10.0575523376465,8.29165253492721,6.09579384598447,16.2643950247879,11.957133838295,0.0480154511513073,0.0978183834154641,172.687173318405,183.021419809974,"NL","convex",2133.9,0,382.6,24.482,1.217,11.211,"hu4_25"
"45233",8.83447360992432,8.93041951770513,7.75041891275568,1.86267282171571,1.61655279878847,0.0530993786242767,0.0113210390311414,168.183126602958,206.940535067955,"NL","convex",1617.5,0,303.4,17.366,1.095,9.363,"hu4_25"
"45668",5.48640012741089,9.12538017428315,5.91043550674801,0.0234531402495871,0.0151904107257416,0.0769302841790842,0,118.618828354259,119.936524763608,"NL","concave",892.3,0,498.1,5.795,1.046,9.195,"hu4_6"
"45691",6.09570252971655,33.4953921323329,24.594240826896,13.6892065744205,10.0514017537187,0.154761894947332,0.0656225081242903,216.431778272888,223.24589401649,"NL","convex",3141.2,0,75.1,41.177,1.381,8.869,"hu4_9"
"46697",10.9728002548218,4.97640107876175,14.2882653183407,5.47372244927635,15.7161766900185,0.0846904902922392,0.0967463501043108,58.7598567630181,235.572972029689,"NL","convex",2779.3,0,341,32.462,1.376,5.731,"hu4_4"
"47749",4.57200002670288,1.21936828263412,2.83010770725661,2.99138555117707,6.94289282764832,0.0404659319626872,0.10311373425479,30.1332064650945,111.264801973139,"Res","convex",4111.5,0.574,604.6,23.381,2.399,53.853,"hu4_6"
"48791",3.35279989242554,5.94842359370865,5.17755312702938,9.25338797142208,8.05421925192489,0.0575333296970201,0.0929422564788349,103.39091488419,136.503359642851,"NL","convex",2458,0,135.7,25.015,1.386,27.738,"hu4_2"
"48796",3.04800009727478,1.18373473756075,1.28780964818949,1.56176816518462,1.69908007895792,0.012753156737251,0.0173061973488973,92.8189594112923,150.331237721353,"NL","convex",2678.4,0,516.2,22.973,1.576,8.38,"hu4_2"
"49801",27,32.5000805817514,26.7272545387583,45.807752361988,37.6711514344585,0.169158605741582,0.247938319514895,192.127857990274,222.093732603351,"NL","convex",2798.6,0,305.9,38.91,1.266,13.124,"hu4_1"
"49802",4.26719999313354,3.82520888153445,4.50565680447555,6.63263012376232,7.81247664486008,0.0606537004185959,0.109251143365798,63.0663727874001,116.735463994625,"NL","convex",1138.2,0,403.4,7.617,1.163,5.722,"hu4_1"
"49826",2.43840003013611,5.89009751488819,4.92039688953066,12.0826686599263,10.0934704631388,0.0219200915163747,0.0465933798639062,268.707706374683,305.745559994367,"NL","concave",2694.3,0,412.2,44.098,1.145,16.419,"hu4_4"
"49880",4.57177689728741,25.4316376169187,18.4669793365114,31.313632909265,22.7381429618123,0.101884350742081,0.13035776186193,249.612795602914,251.358247645364,"Res","concave",3494.6,0.314,255.8,34.529,1.678,7.562,"hu4_7"
"50864",3.04800009727478,2.83503295974616,3.99131870914183,10.8522239988665,15.2783707623463,0.0232219392331106,0.0923097056221704,122.084246767121,239.556802480114,"NL","convex",3451,0,225.7,38.541,1.568,3.887,"hu4_1"
"50890",12,20.175368208958,18.1239907303012,48.8646106170983,43.8961877023313,0.0958588083700117,0.24142948097831,210.469632911373,261.193957428893,"NL","convex",3045.3,0,61.9,38.783,1.379,18.823,"hu4_3"
"50894",4,7.50755082663092,4.56791123312951,18.9843781946911,11.5508980774259,0.0880168311266921,0.231437195756637,85.2967634772546,88.5613095554478,"NL","convex",1052.5,0,82,5.606,1.254,6.984,"hu4_3"
"50905",19.8110332215788,146.862275021463,114.26452301461,32.8148138791483,25.5311927802161,0.542842235556621,0.126031792719674,270.543199113594,288.155690477548,"Res","convex",7370.2,0,41.8,96.98,2.111,4.003,"hu4_9"
"50932",30.4785126485827,168.166487793549,136.416036506071,23.7948869559463,19.3023247986553,0.689132781372128,0.101279350088606,244.026249134041,272.374059062571,"NL","convex",5432.8,0,20.7,84.297,1.669,2.12,"hu4_10"
"50957",9.75312404754648,41.0263731064561,22.4237814080006,13.2437431906235,7.23863163725542,0.551579636081554,0.185109470220211,74.3797820345749,74.4100353059956,"Res","concave",1834.5,0.096,51.2,9.088,1.717,8.057,"hu4_11"
"51187",10.667479427004,33.7374256514534,21.1814002499957,5.0623587637493,3.17830554980202,0.304575696195147,0.0473596620773464,110.768607189975,110.768854609814,"NL","convex",1207.9,0,309.9,8.018,1.203,6.238,"hu4_30"
"51242",6.09570252971655,32.9457897357371,29.5398974446538,0.0300875293565249,0.02697712025372,0.21650142837935,0,152.173544453527,194.961229308747,"NL","convex",1921.9,0,288.3,19.911,1.215,7.196,"hu4_39"
"51940",2,3.29515894173981,2.18134636095082,39.7727792485033,26.3289901375183,0.028874630281821,0.36252241515363,114.119519785311,118.321805694335,"NL","convex",1514.1,0,324,9.588,1.379,9.124,"hu4_6"
"53028",13.4111995697021,11.6859676668828,11.8492127641865,23.3651797989455,23.6915756232817,0.0997157375162204,0.207296782170417,117.192811866651,172.796067444804,"NL","convex",2647,0,214,22.818,1.563,14.836,"hu4_4"
"53074",4.57177689728741,17.2837965874142,13.5177718956368,4.84437433255043,3.78881728174118,0.259243722213453,0.0754186489163103,66.670067995642,88.869578469051,"Res","convex",2432.3,0,258.4,11.655,2.01,5,"hu4_7"
"53607",10.9631042480469,12.173924170452,11.2489489915336,16.8810781765749,15.5984532737016,0.0699509056318472,0.100746990441362,174.035261738048,225.631304021143,"NL","convex",2866.8,0,278.4,35.838,1.351,6.76,"hu4_25"
"54045",10.3632001876831,11.5813324995988,11.2072020157136,8.65182582131673,8.37233192187712,0.0375989122396075,0.0290276538383737,308.02307326856,398.375912692807,"NL","convex",11549.9,0.067,149.8,189.175,2.369,6.85,"hu4_2"
"54057",9.14400005340576,1.78579227730645,1.37924504920908,6.47053657906723,4.99747683748844,0.0454729400887477,0.171275889063069,39.2715376182229,61.4188240315575,"NL","convex",961,0,33.9,4.152,1.33,11.184,"hu4_3"
"55039",5.18160009384155,4.27175391054924,3.78754280780577,1.49549112681527,1.32597447795822,0.0769458214141152,0.0278303438007541,55.5163858419167,85.1952122607351,"NL","convex",921.1,0,223.4,4.67,1.202,10.761,"hu4_1"
"56034",24.0792007446289,16.4357645739422,18.1669958385106,39.0772978977663,43.1934337520558,0.0642361187758968,0.158747398745757,255.864844999156,379.175215931463,"NL","convex",4540.3,0,307.4,89.774,1.352,5.733,"hu4_2"
"56063",2,0.898042408205037,1.46046328909363,0.440825101189816,0.716902533016815,0.0663495764804962,0.0336913507411692,13.5350134219624,50.9486269753807,"Res","convex",2185,0,57.4,5.091,2.732,11.495,"hu4_8"
"57046",11.2776002883911,9.58203228620645,8.42243168124191,23.1192853274553,20.3214302951092,0.0890010739197161,0.223288973654934,107.661985009866,142.343738628411,"NL","convex",1502.1,0,452.1,14.093,1.129,3.056,"hu4_1"
"57088",9.14355379457482,50.0892010084081,44.7460714063246,10.098913874985,9.02163964045957,0.220694908725251,0.0461045836519908,226.961289219252,278.411937291862,"NL","convex",3048.9,0.302,133.8,44.896,1.284,5.529,"hu4_9"
"58091",2,4.41342525696385,3.37404711165817,8.89984709379818,6.80389983576763,0.0333223462603062,0.0697297151237208,132.446413661488,150.677469780771,"NL","convex",1229.8,0,353.7,10.686,1.061,8.538,"hu4_1"
"58125",8.22959995269775,14.6050016458814,14.5180000531063,3.43086780018837,3.41043021514358,0.196841336514492,0.0479195800060808,74.1968221944383,116.068309900083,"NL","convex",1078.2,0,410.2,6.423,1.2,25.722,"hu4_4"
"59156",2,4.92822972550403,3.08244818146198,0.806846854352029,0.504656592213011,0.0459039408413968,0.00761599755006607,107.359621748634,107.755974731107,"NL","convex",910.2,0,246.7,5.111,1.136,20.284,"hu4_1"
"59166",7.01039981842041,3.85934403927601,3.13917295715954,9.55146179288219,7.76911575034993,0.0459735053646913,0.118212644214199,83.9471345215297,109.180931107018,"NL","convex",1285.6,0,373.5,8.074,1.276,52.513,"hu4_2"
"59175",4.26719999313354,2.43218297932802,5.16968404498424,28.2517068234394,60.0499219220171,0.0251967059047266,0.304406581542102,96.5278155217812,281.460320341689,"NL","convex",3077.9,0.045,405.7,37.633,1.415,1.803,"hu4_4"
"59185",16.7639999389648,10.8067847227601,21.7445409373193,9.89290783277111,19.9057115393223,0.149135345157937,0.14188416875283,72.4629343320026,206.743503283818,"Res","convex",6369,0,19.4,47.84,2.598,101.337,"hu4_3"
"59498",4.57177689728741,12.3165479317033,8.16716425112271,8.30549964659614,5.50741816436967,0.200483753934564,0.140499780173235,61.4341446126517,74.5151664429637,"NL","convex",1143.3,0,301.9,6.081,1.308,3.005,"hu4_30"
"59579",2.74258613586426,2.12630271286913,1.67041522839283,17.4679749469642,13.7227738947955,0.0145782799723927,0.124440426249175,145.854155421337,167.4505752717,"NL","concave",2293,0,394.8,23.944,1.322,3.601,"hu4_28"
"59768",11.8797740936279,10.9898495414993,8.51821892260848,3.13314149887973,2.42849413926791,0.0578908589965801,0.0169714674575226,189.837389390759,208.428221864076,"NL","concave",2070.2,0,372.6,23.693,1.2,38.802,"hu4_25"
"60156",3.04800009727478,1.26000949936761,1.55062025014856,14.7545297999562,18.1575398445132,0.00420507693179623,0.0510426791740938,299.640058863177,487.324179908961,"NL","convex",15071.5,0,295.5,241.776,2.734,30.418,"hu4_2"
"60188",4.57177689728741,17.3083807103798,11.8136689744895,11.1105378146907,7.58339084791392,0.107012627100881,0.0712881186386714,161.741480227966,162.180699358759,"Res","concave",2310.7,0,259.3,21.294,1.413,8.757,"hu4_9"
"60359",5.45263862609863,5.02035893756676,4.32038063341893,11.9069681441303,10.2468041055187,0.0250181985429291,0.0615500225133567,200.66828268839,240.579290373787,"NL","convex",3390.7,0,396.1,47.587,1.387,4.307,"hu4_28"
"61176",6.09600019454956,5.21313121500878,4.26936107453105,25.0226679684767,20.4926368049129,0.0266555328998807,0.13295540076189,195.574075918479,224.820638432714,"NL","convex",3114.5,0,254.9,49.558,1.248,103.411,"hu4_1"
"61187",4.26719999313354,5.62629266297661,13.8371977270098,1.01325938735459,2.49199096659799,0.0866293938338652,0.0160317104594569,64.9466931947662,224.267841719236,"NL","convex",2669.8,0,437.7,34.369,1.285,7.538,"hu4_4"
"61195",7.92479991912842,7.30888222715844,9.27434210373708,0.0117668994901768,0.0149311820850911,0.122810723719379,0,59.513387803651,118.286483916476,"NL","convex",1425.6,0,112.8,9.941,1.275,10.987,"hu4_6"
"61196",2,4.42237118738725,3.21129824362796,2.22486186847747,1.6155801283559,0.0473254905286592,0.0245740486798706,93.4458605285701,108.643989089422,"NL","convex",1238.5,0,448.8,9.033,1.162,8.753,"hu4_6"
"61233",12.1914050594331,66.6690282569266,48.9277979441847,32.4469305800282,23.8125094190744,0.367248284162893,0.185816336311164,181.536663701213,190.91644937396,"Res","convex",3763.4,0,227.3,42.765,1.623,25.73,"hu4_7"
"61294",7.61962816214569,36.1672627259048,42.6051023307048,7.44155697945634,8.76616787430867,0.261104431459154,0.0557078547835695,138.516464557066,228.602152556345,"NL","convex",3875.1,0,18.6,55.864,1.463,5.291,"hu4_10"
"62186",6.09600019454956,9.10252400438857,6.1478002903943,14.7510803486197,9.96280767918345,0.0837926331397557,0.141120570731974,108.631554628516,115.583010752775,"NL","convex",1103.9,0,329.9,6.312,1.239,4.119,"hu4_1"
"62199",3.04800009727478,5.30444135451076,4.71653923096725,15.516629373014,13.7968894892136,0.038614281152342,0.117354605133562,137.369936619655,176.968086581741,"NL","convex",1837.9,0,391.5,15.504,1.317,7.923,"hu4_4"
"62251",28.9545870161536,155.064228238631,128.010095972245,85.5158636002709,70.5958687633212,0.394851601675491,0.226427810251188,392.715206372825,431.255278653862,"Res","convex",19211,0.707,216.8,341.836,2.931,51.349,"hu4_7"
"62555",15.2392563242914,38.8774952419703,25.634397607784,8.93197210055657,5.88941553004475,0.464458426549827,0.110852575627735,83.7050057004393,92.706690216417,"NL","concave",924.5,0,304.3,5.592,1.103,6.742,"hu4_40"
"63893",17.6633262634277,18.1719975508447,16.3113624824833,32.5575660623934,29.2239892782954,0.128699456696145,0.239777665995526,141.197158226924,182.750976800243,"NL","convex",1869.4,0,286.9,18.051,1.241,1.013,"hu4_25"
"65374",3.04800009727478,3.05172260088775,3.00937085636855,3.65448724106486,3.60377034106312,0.0505987728211817,0.0628575198440215,60.3121860617584,98.0971164070162,"NL","convex",1206.3,0,197,6.986,1.287,23.557,"hu4_1"
"65379",2,3.85554096959162,2.95714468181172,5.30116281311321,4.06591592304523,0.0201989302227518,0.028698989016052,190.878473615835,207.494812923743,"NL","convex",2811.9,0,309.2,22.786,1.662,9.678,"hu4_2"
"65399",6.09600019454956,6.26800415861138,4.79354401593417,3.0294383931842,2.31680546371981,0.0623799212702851,0.0311727782378492,100.48111685574,119.95650874787,"NL","convex",1210.8,0,60.8,7.946,1.212,16.353,"hu4_3"
"65671",6.09570252971655,33.5404715411524,37.7130861781304,4.53179385594121,5.09557332910296,0.258674322316825,0.0361697739198445,129.662933841852,206.730445337977,"NL","convex",2121.1,0,206.6,26.472,1.163,1.359,"hu4_30"
"65971",1.82871079444885,3.345556415493,3.62270088272638,13.3169724504123,14.420144771118,0.0106040176334053,0.0437243913775797,315.49894871484,453.199732631434,"NL","concave",5416.9,0,287.2,136.651,1.307,11.729,"hu4_25"
"66405",2,4.08076984702343,2.81585318721803,11.4432015236108,7.89615114063367,0.0238011670218772,0.0692580953278843,171.452510848419,172.138418651525,"NL","convex",1940.5,0,110.2,20.36,1.213,31.483,"hu4_3"
"66408",3.35279989242554,4.10228008334412,7.12352827822046,5.54197789487057,9.62353507057493,0.0452839469118183,0.0634648379984745,90.5901619249866,221.221421491066,"NL","concave",3015.4,0,39.8,33.96,1.46,9.39,"hu4_3"
"66414",9,15.7991165540289,11.9910895727605,0.241981226798529,0.183657013703574,0.129006250326176,0.00185065497755772,122.46783790772,140.225348936694,"NL","convex",1295.2,0,106.3,9.908,1.161,29.133,"hu4_3"
"66482",6.09570252971655,42.1994141822471,48.3860470900959,23.0936763172885,26.4793180527571,0.200213656118515,0.113828561757918,210.771907373129,327.394994695583,"Res","convex",7636.1,0,208.4,96.961,2.188,16.061,"hu4_11"
"66745",6.09570252971655,26.5815123045613,19.3155557695566,1.55090459978391,1.12697065340588,0.268475826456704,0.0160971589718191,99.0089597837518,113.790896025077,"NL","convex",1487,0,380,10.404,1.301,10.403,"hu4_31"
"68465",21.3360004425049,22.756406369006,30.4931855836665,19.8304312705494,26.5724302480638,0.131006665692249,0.1186108371688,173.704187101927,316.179725014085,"NL","convex",3092.9,0,113.3,44.162,1.313,31.063,"hu4_6"
"68468",9.4488000869751,5.02036592912395,9.09039248123844,14.2580097951209,25.8170234737467,0.038048896489249,0.112260132727262,131.945112535458,323.92321335098,"Res","convex",11090.4,40.071,107.7,233.623,2.047,5.667,"hu4_3"
"69004",9.44419002532959,10.3916871662757,11.7744783794265,21.6067433855002,24.4818891072878,0.0558724129138364,0.120702484764452,185.989589930567,288.464804239685,"NL","convex",2672.9,0,286.9,41.34,1.173,3.142,"hu4_25"
"69086",9.44831943511963,7.98304249986412,10.1759230170496,7.10624019645697,9.05826984900062,0.0866567751104719,0.0800782706257117,92.1225430981844,171.031604314976,"NL","convex",2854.5,0,337.2,23.794,1.651,13.185,"hu4_29"
"69457",10.6680002212524,16.2300481577466,15.3000718687704,21.2542713726497,20.0364087869127,0.110631237092144,0.150579689525799,146.704028485451,197.296902150539,"NL","convex",2264.6,0,308,24.327,1.295,3.207,"hu4_2"
"69464",6,8.622494456403,6.64659122727593,68.4908937572776,52.7957397823965,0.0123632094252326,0.102002586407547,697.431723416816,699.838550310543,"Res","convex",21655,1.837,73.9,794.689,2.167,8.266,"hu4_6"
"69490",15.2392563242914,46.9481323361575,39.7124025829268,10.4006899360406,8.7977170832446,0.379394257710507,0.0872704170625703,123.744973420185,154.979571188964,"Res","convex",2722.9,0.06,229.7,22.287,1.627,3.018,"hu4_9"
"69499",4.26699177080158,12.2271250404761,16.0220170692761,11.548932964813,15.1333367804468,0.138884220136223,0.136323475694463,88.0382596992175,168.432140009511,"Res","concave",3827.2,0,427.6,28.256,2.031,9.397,"hu4_7"
"69529",15.2392563242914,74.7541017967783,81.8958515439936,48.485011072421,53.1171022519998,0.230000623965317,0.155053224346901,325.016952162925,471.364168452704,"Res","convex",8010.1,1.163,282.1,155.237,1.814,18.121,"hu4_11"
"70098",2.00161004066467,2.10436532422686,1.53933853399961,13.5917125883087,9.94230739756081,0.00737841751240969,0.0493930673997661,285.205509269101,285.807465653823,"NL","concave",3797,0,344.4,75.18,1.235,1.836,"hu4_53"
"70486",6.4008002281189,10.8879141128106,7.53331657537548,13.8894524374187,9.61007234127472,0.069092074253643,0.0915268787505516,157.585573025932,160.46648961882,"NL","convex",2100.2,0,283.2,18.482,1.378,8.939,"hu4_2"
"70488",16.4591999053955,20.3030584317288,18.6544161052441,39.1126617030903,35.9366481087828,0.0854555813283964,0.171131414345685,237.586101646262,297.972944811407,"Res","convex",7831.3,0,134.1,115.547,2.055,15.812,"hu4_2"
"70529",6.4008002281189,10.1513563500979,9.32967462471769,11.6180570033546,10.6776560564417,0.0488548611318789,0.0579874582557829,207.786003581001,263.582028081302,"NL","convex",3289.8,0,37.9,35.532,1.557,25.411,"hu4_3"
"70545",3.04785126485827,14.3859616423075,11.8201835640324,3.08002078922539,2.53069012797956,0.149944657565575,0.0332061113117449,95.9418086370705,122.455880675185,"Res","convex",11940.7,0.051,9.1,57.975,4.424,18.428,"hu4_10"
"71333",4.87655591964722,2.57974363747,2.56070769776976,1.75963167771899,1.74664734779366,0.0094617157150534,0.00651114411876757,272.650723733506,363.850168148476,"NL","concave",3153.8,0,351.6,62.135,1.129,4.187,"hu4_54"
"71497",4,4.74392493788654,2.50600990906627,8.54529553428497,4.51410921656747,0.0684213254813075,0.128067462470699,69.3340110632987,69.3412337839952,"NL","concave",1394.9,0.347,489.5,8.917,1.318,14.613,"hu4_4"
"71511",9.14355379457482,21.3391730045986,12.6077702534679,7.12881587545968,4.21190046670044,0.281510286370516,0.0976731906432837,75.8024627793265,79.6107664402349,"NL","convex",1150,0,41.8,5.795,1.348,2.426,"hu4_9"
"71532",1.52392563242914,10.7155449408064,7.70195907234752,5.69330145774245,4.0921460416897,0.0929214891868018,0.0511774489058345,115.31826528592,127.560965780402,"Res","convex",4596,0,303.8,23.35,2.683,28.436,"hu4_7"
"71784",6.09570252971655,29.509921850262,21.9460141036801,15.7126175140089,11.6851995514556,0.148622147980497,0.0821547864171789,198.556690582446,209.083178101155,"NL","convex",1616.2,0,220,17.678,1.084,3.131,"hu4_30"
"72051",9.75040435791016,9.91143558654911,7.35553680585556,28.4262479618142,21.0958656099485,0.0700501958235477,0.208891142914096,141.490476507952,155.395665844717,"NL","concave",2146.2,0,452.1,23.143,1.259,23.305,"hu4_25"
"72210",1.82871075891496,8.51942910456975,11.782778594757,5.00271595820302,6.91899583697993,0.0508320778059172,0.0308604481963353,167.599466169727,314.968434515229,"NL","concave",3370.5,0,410.6,66.833,1.163,12.599,"hu4_56"
"72398",4.26699177080158,18.8763607707937,9.58258308140666,10.4431852247239,5.30148216944827,0.397189555460359,0.228495103501556,47.5248165801219,53.6095408740566,"Res","convex",1801.9,0,340.9,5.424,2.182,107.464,"hu4_61"
"72521",6.09600019454956,7.64368187258994,7.86534777436091,4.80481599704486,4.94415511248448,0.0765926715945999,0.0499033298411596,99.7965172575186,152.484469499653,"NL","convex",6238.8,0,148.9,59.142,2.288,5.106,"hu4_3"
"72568",7.61962816214569,47.0634482601299,49.3591614116287,18.2410648798525,19.1308478024841,0.306052720200092,0.123251868044336,153.775624766088,226.216019127085,"NL","convex",7702.6,0.152,13.1,82.71,2.389,8.417,"hu4_10"
"73448",3.3526363913441,11.2367234665195,25.5600215662097,0.108291823162306,0.246329932717482,0.176799329982593,0.00156755976808927,63.5563690633093,205.191413751759,"NL","convex",11881.7,0,317.7,129.563,2.945,15.296,"hu4_61"
"73546",10.9728002548218,8.34051946360756,9.35092458373242,7.60651826206417,8.52800343236417,0.145037430958211,0.13746070433883,57.5059790324794,104.386324859176,"NL","convex",1333.5,0,347.3,6.071,1.527,4.855,"hu4_4"
"73632",3.04785126485827,15.329039546167,10.8205137030894,19.1466764982423,13.5153200429739,0.0853111552707388,0.110696273904105,179.683881873591,182.871682719152,"Res","concave",5115.8,0,149.8,37.829,2.346,47.624,"hu4_11"
"74619",2.13349588540079,5.00521171425562,21.7087817126711,6.00285482882135,26.0357948017623,0.180620127610245,0.225247648437167,27.7112621969586,174.508094082316,"Res","convex",3067.6,0,253.4,26.341,1.686,10.404,"hu4_9"
"74666",1.21914050594331,3.41683283641615,3.37856213831085,5.76902970050641,5.70441290343179,0.0195038690184198,0.0340674572860223,175.187437589395,241.253489980651,"Res","convex",4507.9,0,17.5,47.422,1.847,8.595,"hu4_10"
"75232",2.49626755714417,1.98865279890606,1.52428981748136,17.7574129950185,13.6109449713934,0.00666692941413821,0.0617528631937386,298.286163745611,310.986953281378,"NL","concave",3925.8,0,445.2,55.521,1.486,2.108,"hu4_53"
"75666",17.6784000396729,13.8056441770893,29.1004936218601,40.7629068056195,85.9228801126107,0.0364482419988602,0.11179998262311,378.773938603707,1028.05406466064,"Res","convex",59711.1,4.004,188.3,2013.783,3.754,7.098,"hu4_1"
"75667",3.35279989242554,2.87994316612325,3.96596218279596,14.2357137590825,19.6039640912877,0.0271117971020139,0.139273258998701,106.224724067049,207.34471541211,"NL","convex",2710.6,0,162.3,25.353,1.519,6.615,"hu4_2"
"76003",3.04785126485827,12.2286922450353,7.93471733070678,13.4815366101834,8.74763875334335,0.0970426729896,0.111140943443512,126.013555359773,126.149540744412,"NL","convex",1301.4,0,222.2,10.228,1.148,8.484,"hu4_31"
"76233",6.99318265914917,6.90945229536099,5.46872108201957,14.8819607082194,11.7788340939076,0.0417104737284088,0.0932953726491845,165.652692902766,188.2525978291,"NL","convex",1886.1,0,314.7,24.153,1.083,8.1,"hu4_25"
"76705",28.0415992736816,38.7472626445989,42.1497463131746,31.1123726836627,33.8444196134749,0.127940816313224,0.106713625315406,302.853020335106,437.861523186603,"NL","convex",10418.1,13.546,251.6,260.898,1.819,7.078,"hu4_2"
"76719",2,4.94152598991874,3.55671078113509,3.52763738207279,2.53905087909085,0.0213587233375427,0.0156633624720805,231.358677755468,232.81815760702,"NL","convex",2757.3,0,176.9,35.84,1.299,6.146,"hu4_3"
"76745",6.09570252971655,41.6420343599355,56.3520517540861,37.1214171009859,50.2345298401751,0.18338032351599,0.169931957932075,227.080166298782,409.983917279735,"Res","convex",6957.3,0.675,186.7,112.851,1.848,20.944,"hu4_7"
"76790",12.8009753124048,36.7019950555395,24.0282670137991,3.167385444841,2.07364158512613,0.282274453700402,0.0251477324280226,130.02237565038,130.376315303133,"NL","convex",1310.3,0,0.2,9.837,1.179,9.102,"hu4_11"
"76795",16.7631819567205,115.251417161995,129.642170154043,36.924633702931,41.5351911782794,0.40817329478353,0.135897884885386,282.359033858689,422.971117544852,"Res","convex",4448,0,341.6,92.239,1.306,21.117,"hu4_11"
